"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9"
"969",2017-11-05,26.4,12.15,189.0161411,"2017","11","5","0","0","1","0","0","1",2017-11-05,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0
"970",2017-11-06,32.5,8.9,187.7531821,"2017","11","6","0","0","1","0","0","1",2017-11-06,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,26.4,4.8,0,0,0
"971",2017-11-07,11.8,7.3,216.111071,"2017","11","7","0","0","1","0","0","1",2017-11-07,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,32.5,0,0,0,0
"972",2017-11-08,0.2,7.95,223.9227733,"2017","11","8","0","0","1","0","0","1",2017-11-08,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,11.8,26.4,4.8,0,0
"973",2017-11-09,0.2,9.95,221.54346,"2017","11","9","0","0","1","0","0","1",2017-11-09,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0.2,32.5,0,0,0
"974",2017-11-10,0.2,11.5,217.5781139,"2017","11","10","0","0","1","0","0","1",2017-11-10,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0.2,11.8,26.4,4.8,0
"975",2017-11-11,0,10.75,217.719509,"2017","11","11","0","0","1","0","0","1",2017-11-11,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0.2,0.2,32.5,0,0
"976",2017-11-12,1.6,10.45,221.7249337,"2017","11","12","0","0","1","0","0","1",2017-11-12,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0.2,11.8,26.4,4.8
"977",2017-11-13,22.3,6.1,225.4145992,"2017","11","13","0","0","1","0","0","1",2017-11-13,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,1.6,0.2,0.2,32.5,0
"978",2017-11-14,10.2,5.55,259.3897386,"2017","11","14","0","0","1","0","0","1",2017-11-14,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,22.3,0,0.2,11.8,26.4
"979",2017-11-15,9.6,7.75,295.1046023,"2017","11","15","0","0","1","0","0","1",2017-11-15,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,10.2,1.6,0.2,0.2,32.5
"980",2017-11-16,0.4,9.05,294.4036907,"2017","11","16","0","0","1","0","0","1",2017-11-16,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,9.6,22.3,0,0.2,11.8
"981",2017-11-17,0,10.6,295.9801211,"2017","11","17","0","0","1","0","0","1",2017-11-17,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0.4,10.2,1.6,0.2,0.2
"982",2017-11-18,0,8.5,295.7582796,"2017","11","18","0","0","1","0","0","1",2017-11-18,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,9.6,22.3,0,0.2
"983",2017-11-19,0,7.35,295.5100706,"2017","11","19","0","0","1","0","0","1",2017-11-19,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0.4,10.2,1.6,0.2
"984",2017-11-20,0,6.7,295.4729666,"2017","11","20","0","0","1","0","0","1",2017-11-20,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,9.6,22.3,0
"985",2017-11-21,0,8.05,295.5459414,"2017","11","21","0","0","1","0","0","1",2017-11-21,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0.4,10.2,1.6
"986",2017-11-22,0,9.8,295.7672228,"2017","11","22","0","0","1","0","0","1",2017-11-22,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,9.6,22.3
"987",2017-11-23,0,9.65,295.7806701,"2017","11","23","0","0","1","0","0","1",2017-11-23,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0.4,10.2
"988",2017-11-24,0,8.3,295.7173852,"2017","11","24","0","0","1","0","0","1",2017-11-24,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,9.6
"989",2017-11-25,1.6,10.05,295.5485176,"2017","11","25","0","0","1","0","0","1",2017-11-25,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0.4
"990",2017-11-26,8,7.15,294.1446548,"2017","11","26","0","0","1","0","0","1",2017-11-26,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,1.6,0,0,0,0
"991",2017-11-27,0,3.45,295.1757923,"2017","11","27","0","0","1","0","0","1",2017-11-27,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,8,0,0,0,0
"992",2017-11-28,0,2.6,295.3606553,"2017","11","28","0","0","1","0","0","1",2017-11-28,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,1.6,0,0,0
"993",2017-11-29,70.7,6.45,295.3044281,"2017","11","29","0","0","1","0","0","1",2017-11-29,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,8,0,0,0
"994",2017-11-30,10,6.85,294.94456,"2017","11","30","0","0","1","0","0","1",2017-11-30,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,70.7,0,1.6,0,0
"995",2017-12-01,0.2,4.2,292.2808907,"2017","12","1","0","0","1","0","0","1",2017-12-01,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,10,0,8,0,0
"996",2017-12-02,0,3.6,289.3765766,"2017","12","2","0","0","1","0","0","1",2017-12-02,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0.2,70.7,0,1.6,0
"997",2017-12-03,3.4,4.25,290.2921898,"2017","12","3","0","0","1","0","0","1",2017-12-03,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,10,0,8,0
"998",2017-12-04,0.2,3.55,290.513619,"2017","12","4","0","0","1","0","0","1",2017-12-04,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,3.4,0.2,70.7,0,1.6
"999",2017-12-05,0,4.5,290.4948093,"2017","12","5","0","0","1","0","0","1",2017-12-05,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0.2,0,10,0,8
"1000",2017-12-06,0,6.1,290.2258,"2017","12","6","0","0","1","0","0","1",2017-12-06,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,3.4,0.2,70.7,0
"1001",2017-12-07,0,4.5,289.1983,"2017","12","7","0","0","1","0","0","1",2017-12-07,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0.2,0,10,0
"1002",2017-12-08,4.4,5.5,289.7843,"2017","12","8","0","0","1","0","0","1",2017-12-08,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,3.4,0.2,70.7
"1003",2017-12-09,10.2,2.2,289.5708,"2017","12","9","0","0","1","0","0","1",2017-12-09,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,4.4,0,0.2,0,10
"1004",2017-12-10,1.6,0.55,288.9781,"2017","12","10","0","0","1","0","0","1",2017-12-10,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,10.2,0,0,3.4,0.2
"1005",2017-12-11,38.8,7.05,289.0147,"2017","12","11","0","0","1","0","0","1",2017-12-11,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,1.6,4.4,0,0.2,0
"1006",2017-12-12,14,9.15,281.7152,"2017","12","12","0","0","1","0","0","1",2017-12-12,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,38.8,10.2,0,0,3.4
"1007",2017-12-13,20.4,6.15,285.1039,"2017","12","13","0","0","1","0","0","1",2017-12-13,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,14,1.6,4.4,0,0.2
"1008",2017-12-14,18.2,5.1,285.3619,"2017","12","14","0","0","1","0","0","1",2017-12-14,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,20.4,38.8,10.2,0,0
"1009",2017-12-15,63.7,7.9,285.4004,"2017","12","15","0","0","1","0","0","1",2017-12-15,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,18.2,14,1.6,4.4,0
"1010",2017-12-16,3.6,4.9,283.3421,"2017","12","16","0","0","1","0","0","1",2017-12-16,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,63.7,20.4,38.8,10.2,0
"1011",2017-12-17,2.6,4.05,286.5973,"2017","12","17","0","0","1","0","0","1",2017-12-17,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,3.6,18.2,14,1.6,4.4
"1012",2017-12-18,0,1.75,287.4071,"2017","12","18","0","0","1","0","0","1",2017-12-18,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,2.6,63.7,20.4,38.8,10.2
"1013",2017-12-19,0,0.7,287.259,"2017","12","19","0","0","1","0","0","1",2017-12-19,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,3.6,18.2,14,1.6
"1014",2017-12-20,0,0.7,287.3006,"2017","12","20","0","0","1","0","0","1",2017-12-20,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,2.6,63.7,20.4,38.8
"1015",2017-12-21,0,1.1,286.8538,"2017","12","21","0","0","0","1","0","1",2017-12-21,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,3.6,18.2,14
"1016",2017-12-22,0,4.35,286.4238,"2017","12","22","0","0","0","1","0","1",2017-12-22,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,2.6,63.7,20.4
"1017",2017-12-23,0,7.65,286.3747,"2017","12","23","0","0","0","1","0","1",2017-12-23,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,0,3.6,18.2
"1018",2017-12-24,0,8.2,286.3189,"2017","12","24","0","0","0","1","0","1",2017-12-24,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,0,2.6,63.7
"1019",2017-12-25,0,6.95,286.2878,"2017","12","25","0","0","0","1","0","1",2017-12-25,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,0,0,3.6
"1020",2017-12-26,2,5.25,286.141,"2017","12","26","0","0","0","1","0","1",2017-12-26,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,0,0,0,0,2.6
"1021",2017-12-27,94.9,5.7,286.0215,"2017","12","27","0","0","0","1","0","1",2017-12-27,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,2,0,0,0,0
"1022",2017-12-28,12.6,2.6,285.2834,"2017","12","28","0","0","0","1","0","1",2017-12-28,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,94.9,0,0,0,0
"1023",2017-12-29,10,2.5,285.869,"2017","12","29","0","0","0","1","0","1",2017-12-29,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,12.6,2,0,0,0
"1024",2017-12-30,2,3.4,286.2841,"2017","12","30","0","0","0","1","0","1",2017-12-30,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,10,94.9,0,0,0
"1025",2017-12-31,0,6.25,285.6586,"2017","12","31","0","0","0","1","0","1",2017-12-31,2017.2,2017.4,"2018-01-01",286.5588,255.0967,261.2587,2,12.6,2,0,0
"1026",2018-01-01,5.2,6.2,285.5207,"2018","1","1","0","0","0","1","0","1",2018-01-01,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,10,94.9,0,0
"1027",2018-01-02,5,5.25,285.4339,"2018","1","2","0","0","0","1","0","1",2018-01-02,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,5.2,2,12.6,2,0
"1028",2018-01-03,1.2,5.3,285.4662,"2018","1","3","0","0","0","1","0","1",2018-01-03,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,5,0,10,94.9,0
"1029",2018-01-04,0.2,8.75,285.357,"2018","1","4","0","0","0","1","0","1",2018-01-04,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,1.2,5.2,2,12.6,2
"1030",2018-01-05,0,8.3,285.1199,"2018","1","5","0","0","0","1","0","1",2018-01-05,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.2,5,0,10,94.9
"1031",2018-01-06,0,9.8,273.0413,"2018","1","6","0","0","0","1","0","1",2018-01-06,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,1.2,5.2,2,12.6
"1032",2018-01-07,0,11.95,283.4795,"2018","1","7","0","0","0","1","0","1",2018-01-07,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0.2,5,0,10
"1033",2018-01-08,0,13.45,283.8311,"2018","1","8","0","0","0","1","0","1",2018-01-08,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,1.2,5.2,2
"1034",2018-01-09,8.3,10.9,283.9968,"2018","1","9","0","0","0","1","0","1",2018-01-09,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0.2,5,0
"1035",2018-01-10,9.6,7.3,284.2731,"2018","1","10","0","0","0","1","0","1",2018-01-10,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,8.3,0,0,1.2,5.2
"1036",2018-01-11,14.6,5.1,284.4638,"2018","1","11","0","0","0","1","0","1",2018-01-11,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,9.6,0,0,0.2,5
"1037",2018-01-12,0.4,6.85,284.8037,"2018","1","12","0","0","0","1","0","1",2018-01-12,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,14.6,8.3,0,0,1.2
"1038",2018-01-13,0,5.25,284.9816,"2018","1","13","0","0","0","1","0","1",2018-01-13,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.4,9.6,0,0,0.2
"1039",2018-01-14,0,4.8,285.153,"2018","1","14","0","0","0","1","0","1",2018-01-14,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,14.6,8.3,0,0
"1040",2018-01-15,4.6,6.6,285.4091,"2018","1","15","0","0","0","1","0","1",2018-01-15,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0.4,9.6,0,0
"1041",2018-01-16,17.8,5.6,283.9527,"2018","1","16","0","0","0","1","0","1",2018-01-16,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,4.6,0,14.6,8.3,0
"1042",2018-01-17,5.8,4.6,283.0115,"2018","1","17","0","0","0","1","0","1",2018-01-17,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,17.8,0,0.4,9.6,0
"1043",2018-01-18,0.4,3.2,282.3881,"2018","1","18","0","0","0","1","0","1",2018-01-18,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,5.8,4.6,0,14.6,8.3
"1044",2018-01-19,7.8,6.05,282.9912,"2018","1","19","0","0","0","1","0","1",2018-01-19,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.4,17.8,0,0.4,9.6
"1045",2018-01-20,0.2,7.7,282.0989,"2018","1","20","0","0","0","1","0","1",2018-01-20,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,7.8,5.8,4.6,0,14.6
"1046",2018-01-21,1.6,7.5,282.1848,"2018","1","21","0","0","0","1","0","1",2018-01-21,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.2,0.4,17.8,0,0.4
"1047",2018-01-22,0.2,5.45,281.8417,"2018","1","22","0","0","0","1","0","1",2018-01-22,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,1.6,7.8,5.8,4.6,0
"1048",2018-01-23,0,7.25,282.0143,"2018","1","23","0","0","0","1","0","1",2018-01-23,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.2,0.2,0.4,17.8,0
"1049",2018-01-24,0,6.2,282.0716,"2018","1","24","0","0","0","1","0","1",2018-01-24,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,1.6,7.8,5.8,4.6
"1050",2018-01-25,0,6.35,281.6197,"2018","1","25","0","0","0","1","0","1",2018-01-25,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0.2,0.2,0.4,17.8
"1051",2018-01-26,0,6.35,281.4174,"2018","1","26","0","0","0","1","0","1",2018-01-26,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,1.6,7.8,5.8
"1052",2018-01-27,0,7.6,281.1781,"2018","1","27","0","0","0","1","0","1",2018-01-27,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0.2,0.2,0.4
"1053",2018-01-28,0,7.55,281.1924,"2018","1","28","0","0","0","1","0","1",2018-01-28,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0,1.6,7.8
"1054",2018-01-29,0,8.35,281.2367,"2018","1","29","0","0","0","1","0","1",2018-01-29,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0,0.2,0.2
"1055",2018-01-30,0,6.75,281.5213,"2018","1","30","0","0","0","1","0","1",2018-01-30,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0,0,1.6
"1056",2018-01-31,0,5.85,281.6421,"2018","1","31","0","0","0","1","0","1",2018-01-31,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0,0,0.2
"1057",2018-02-01,22.4,5.9,282.0379,"2018","2","1","0","0","0","1","0","1",2018-02-01,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,0,0,0
"1058",2018-02-02,35.5,8.1,282.4608,"2018","2","2","0","0","0","1","0","1",2018-02-02,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,22.4,0,0,0,0
"1059",2018-02-03,36.6,4.7,282.4608,"2018","2","3","0","0","0","1","0","1",2018-02-03,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,35.5,0,0,0,0
"1060",2018-02-04,5,3.35,282.3499,"2018","2","4","0","0","0","1","0","1",2018-02-04,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,36.6,22.4,0,0,0
"1061",2018-02-05,0,5.55,282.4004,"2018","2","5","0","0","0","1","0","1",2018-02-05,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,5,35.5,0,0,0
"1062",2018-02-06,32.6,5.25,282.4608,"2018","2","6","0","0","0","1","0","1",2018-02-06,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,36.6,22.4,0,0
"1063",2018-02-07,30.9,4.15,282.4608,"2018","2","7","0","0","0","1","0","1",2018-02-07,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,32.6,5,35.5,0,0
"1064",2018-02-08,0.2,3.95,282.4608,"2018","2","8","0","0","0","1","0","1",2018-02-08,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,30.9,0,36.6,22.4,0
"1065",2018-02-09,0,4.95,282.4608,"2018","2","9","0","0","0","1","0","1",2018-02-09,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0.2,32.6,5,35.5,0
"1066",2018-02-10,0,4.75,282.4608,"2018","2","10","0","0","0","1","0","1",2018-02-10,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,30.9,0,36.6,22.4
"1067",2018-02-11,0,3.95,283.4863,"2018","2","11","0","0","0","1","0","1",2018-02-11,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0.2,32.6,5,35.5
"1068",2018-02-12,3.8,2.35,285.767,"2018","2","12","0","0","0","1","0","1",2018-02-12,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,0,0,30.9,0,36.6
"1069",2018-02-13,1,3.75,286.869,"2018","2","13","0","0","0","1","0","1",2018-02-13,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,3.8,0,0.2,32.6,5
"1070",2018-02-14,0.2,-0.3,286.869,"2018","2","14","0","0","0","1","1","1",2018-02-14,2018.1,2018.1,"2018-01-01",286.5588,270.2575,271.7132,1,0,0,30.9,0
"1071",2018-02-15,0,2.15,286.869,"2018","2","15","0","0","0","1","0","1",2018-02-15,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0.2,3.8,0,0.2,32.6
"1072",2018-02-16,0,5.25,286.869,"2018","2","16","0","0","0","1","0","1",2018-02-16,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,1,0,0,30.9
"1073",2018-02-17,0,6.35,286.869,"2018","2","17","0","0","0","1","0","1",2018-02-17,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,0.2,3.8,0,0.2
"1074",2018-02-18,13.6,5.55,287.0308,"2018","2","18","0","0","0","1","0","1",2018-02-18,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,0,1,0,0
"1075",2018-02-19,6,6.05,287.0308,"2018","2","19","0","0","0","1","0","1",2018-02-19,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,13.6,0,0.2,3.8,0
"1076",2018-02-20,3,4.5,286.5629,"2018","2","20","0","0","0","1","0","1",2018-02-20,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,6,0,0,1,0
"1077",2018-02-21,0,4,287.4811,"2018","2","21","0","0","0","1","0","1",2018-02-21,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,3,13.6,0,0.2,3.8
"1078",2018-02-22,14.2,3.25,288.0018,"2018","2","22","0","0","0","1","0","1",2018-02-22,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,6,0,0,1
"1079",2018-02-23,7.8,6.85,287.6475,"2018","2","23","0","0","0","1","0","1",2018-02-23,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,14.2,3,13.6,0,0.2
"1080",2018-02-24,32.4,5.9,287.6475,"2018","2","24","0","0","0","1","0","1",2018-02-24,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,7.8,0,6,0,0
"1081",2018-02-25,0,4.5,287.8282,"2018","2","25","0","0","0","1","0","1",2018-02-25,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,32.4,14.2,3,13.6,0
"1082",2018-02-26,0.4,-2.55,287.8282,"2018","2","26","0","0","0","1","1","1",2018-02-26,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,7.8,0,6,0
"1083",2018-02-27,10.6,-3.3,287.8282,"2018","2","27","0","0","0","1","1","1",2018-02-27,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0.4,32.4,14.2,3,13.6
"1084",2018-02-28,11,-2.35,287.8282,"2018","2","28","0","0","0","1","1","1",2018-02-28,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,10.6,0,7.8,0,6
"1085",2018-03-01,4,3.4,287.8282,"2018","3","1","0","0","0","1","0","1",2018-03-01,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,11,0.4,32.4,14.2,3
"1086",2018-03-02,7,7.85,287.8282,"2018","3","2","0","0","0","1","0","1",2018-03-02,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,4,10.6,0,7.8,0
"1087",2018-03-03,24.3,5.3,287.8282,"2018","3","3","0","0","0","1","0","1",2018-03-03,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,7,11,0.4,32.4,14.2
"1088",2018-03-04,7,7.7,287.8282,"2018","3","4","0","0","0","1","0","1",2018-03-04,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,24.3,4,10.6,0,7.8
"1089",2018-03-05,21.4,7.25,287.8282,"2018","3","5","0","0","0","1","0","1",2018-03-05,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,7,7,11,0.4,32.4
"1090",2018-03-06,52.2,5.05,287.8282,"2018","3","6","0","0","0","1","0","1",2018-03-06,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,21.4,24.3,4,10.6,0
"1091",2018-03-07,27.6,5.7,287.8282,"2018","3","7","0","0","0","1","0","1",2018-03-07,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,52.2,7,7,11,0.4
"1092",2018-03-08,0,7,287.8282,"2018","3","8","0","0","0","1","0","1",2018-03-08,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,27.6,21.4,24.3,4,10.6
"1093",2018-03-09,0,8.55,257.7343,"2018","3","9","0","0","0","1","0","1",2018-03-09,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,52.2,7,7,11
"1094",2018-03-10,0,8.15,227.3851,"2018","3","10","0","0","0","1","0","1",2018-03-10,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,27.6,21.4,24.3,4
"1095",2018-03-11,11.2,11.85,227.3851,"2018","3","11","0","0","0","1","0","1",2018-03-11,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,0,52.2,7,7
"1096",2018-03-12,12,7.9,227.3851,"2018","3","12","0","0","0","1","0","1",2018-03-12,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,11.2,0,27.6,21.4,24.3
"1097",2018-03-13,7.5,8.1,227.3851,"2018","3","13","0","0","0","1","0","1",2018-03-13,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,12,0,0,52.2,7
"1098",2018-03-14,0,7.95,227.3851,"2018","3","14","0","0","0","1","0","1",2018-03-14,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,7.5,11.2,0,27.6,21.4
"1099",2018-03-15,5.6,7.15,227.3851,"2018","3","15","0","0","0","1","0","1",2018-03-15,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,12,0,0,52.2
"1100",2018-03-16,14.8,9.8,227.3851,"2018","3","16","0","0","0","1","0","1",2018-03-16,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,5.6,7.5,11.2,0,27.6
"1101",2018-03-17,21,8.5,227.3851,"2018","3","17","0","0","0","1","0","1",2018-03-17,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,14.8,0,12,0,0
"1102",2018-03-18,22,5.8,227.3851,"2018","3","18","0","0","0","1","0","1",2018-03-18,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,21,5.6,7.5,11.2,0
"1103",2018-03-19,13,3.95,227.3851,"2018","3","19","0","0","0","1","0","1",2018-03-19,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,22,14.8,0,12,0
"1104",2018-03-20,16.6,5.65,227.3851,"2018","3","20","0","0","0","1","0","1",2018-03-20,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,13,21,5.6,7.5,11.2
"1105",2018-03-21,17.4,6.1,227.3851,"2018","3","21","1","0","0","0","0","1",2018-03-21,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,16.6,22,14.8,0,12
"1106",2018-03-22,0,3.45,227.3426,"2018","3","22","1","0","0","0","0","1",2018-03-22,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,17.4,13,21,5.6,7.5
"1107",2018-03-23,0,1.9,227.317,"2018","3","23","1","0","0","0","0","1",2018-03-23,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,16.6,22,14.8,0
"1108",2018-03-24,0,3.95,227.4668,"2018","3","24","1","0","0","0","0","1",2018-03-24,2018.1,2018.1,"2018-04-01",262.8778,270.2575,271.7132,0,17.4,13,21,5.6
