"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Season","Rainfall_mean","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","rain1","seq.rain.val"
"3844",2014-07-11,2.4,0.8,9.4,0,0,17.75,249.72,1,"Summer",2.52,"2014","7","11","0","1","0","0","0","1",2014-07-11,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,2.8,17,0,0,0,1
"3845",2014-07-12,5.2,6.2,4.6,6.8,5,20.55,249.7,1,"Summer",5.56,"2014","7","12","0","1","0","0","0","0",2014-07-12,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,5.8,5.2,0,5,1
"3846",2014-07-13,1,1.8,0.6,0.2,0.4,19.45,249.69,1,"Summer",0.8,"2014","7","13","0","1","0","0","0","0",2014-07-13,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,5,2.8,17,0,0,1
"3847",2014-07-14,0,1,0,0.2,0,19.85,249.67,1,"Summer",0.24,"2014","7","14","0","1","0","0","0","1",2014-07-14,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,5.8,5.2,0,2
"3848",2014-07-15,0,0,0,0,0,20.75,249.66,1,"Summer",0,"2014","7","15","0","1","0","0","0","1",2014-07-15,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,5,2.8,17,0,3
"3849",2014-07-16,0,0,0,0,0,24.15,249.63,1,"Summer",0,"2014","7","16","0","1","0","0","0","1",2014-07-16,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,5.8,0,4
"3850",2014-07-17,0,0,0,0,0,23.95,249.61,1,"Summer",0,"2014","7","17","0","1","0","0","0","1",2014-07-17,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,5,2.8,0,5
"3851",2014-07-18,0,0,0,0,0,24.35,249.59,1,"Summer",0,"2014","7","18","0","1","0","0","0","1",2014-07-18,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3852",2014-07-19,0,0,0,0,0,24.9,249.57,1,"Summer",0,"2014","7","19","0","1","0","0","0","1",2014-07-19,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,5,0,7
"3853",2014-07-20,0,0,0,0,0,24,249.54,1,"Summer",0,"2014","7","20","0","1","0","0","0","1",2014-07-20,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,8
"3854",2014-07-21,29.4,19.2,26.2,14,14.2,18.7,249.51,0.6,"Summer",20.6,"2014","7","21","0","1","0","0","0","0",2014-07-21,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,14.2,1
"3855",2014-07-22,3.4,2.6,4.8,2.4,5.6,20.95,249.52,0.6,"Summer",3.76,"2014","7","22","0","1","0","0","0","0",2014-07-22,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,14.2,0,0,0,5.6,1
"3856",2014-07-23,0,0,0,0,0,22.7,249.51,0.6,"Summer",0,"2014","7","23","0","1","0","0","0","1",2014-07-23,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,5.6,0,0,0,0,1
"3857",2014-07-24,15.2,11,22.2,15.8,13.6,20.6,249.5,0.6,"Summer",15.56,"2014","7","24","0","1","0","0","0","0",2014-07-24,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,14.2,0,0,13.6,1
"3858",2014-07-25,0.2,0,0,0,0.2,21.95,249.51,0.6,"Summer",0.08,"2014","7","25","0","1","0","0","0","0",2014-07-25,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,13.6,5.6,0,0,0,1
"3859",2014-07-26,3.6,1.2,13.2,8.8,9.8,21.7,249.51,0.6,"Summer",7.32,"2014","7","26","0","1","0","0","0","0",2014-07-26,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,14.2,0,9.8,1
"3860",2014-07-27,1.4,0,0.8,0,0,21.05,249.51,0.6,"Summer",0.44,"2014","7","27","0","1","0","0","0","1",2014-07-27,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,9.8,13.6,5.6,0,0,1
"3861",2014-07-28,0,0,0,0,0,21.3,249.51,0.6,"Summer",0,"2014","7","28","0","1","0","0","0","1",2014-07-28,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,14.2,0,2
"3862",2014-07-29,16.2,7.8,17.2,11.4,22.6,19.4,249.49,0.6,"Summer",15.04,"2014","7","29","0","1","0","0","0","0",2014-07-29,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,9.8,13.6,5.6,22.6,1
"3863",2014-07-30,27,36.4,16.4,40,45.6,17,249.55,0.6,"Summer",33.08,"2014","7","30","0","1","0","0","0","0",2014-07-30,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,22.6,0,0,0,45.6,1
"3864",2014-07-31,0,0,0,0,0,21.35,249.58,0.6,"Summer",0,"2014","7","31","0","1","0","0","0","1",2014-07-31,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,45.6,0,9.8,13.6,0,1
"3865",2014-08-01,0,0,0,0,0,22.7,249.58,0.6,"Summer",0,"2014","8","1","0","1","0","0","0","1",2014-08-01,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,22.6,0,0,0,2
"3866",2014-08-02,0,0,0,0,0,22.3,249.58,0.6,"Summer",0,"2014","8","2","0","1","0","0","0","1",2014-08-02,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,45.6,0,9.8,0,3
"3867",2014-08-03,6,1,5.2,2.4,5,21.75,249.58,0.6,"Summer",3.92,"2014","8","3","0","1","0","0","0","0",2014-08-03,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,22.6,0,5,1
"3868",2014-08-04,0,0,0.2,0,0,21.75,249.57,0.6,"Summer",0.04,"2014","8","4","0","1","0","0","0","1",2014-08-04,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,5,0,45.6,0,0,1
"3869",2014-08-05,0,0,0.2,0,1.8,21.9,249.55,0.6,"Summer",0.4,"2014","8","5","0","1","0","0","0","0",2014-08-05,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,22.6,1.8,1
"3870",2014-08-06,0.2,0,0,0,0,23.35,249.53,0.6,"Summer",0.04,"2014","8","6","0","1","0","0","0","1",2014-08-06,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,1.8,5,0,45.6,0,1
"3871",2014-08-07,0,0,0,0,0,21.85,249.52,1,"Summer",0,"2014","8","7","0","1","0","0","0","1",2014-08-07,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,2
"3872",2014-08-08,0,0,0,0,0,22.45,249.49,1.5,"Summer",0,"2014","8","8","0","1","0","0","0","1",2014-08-08,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,1.8,5,0,0,3
"3873",2014-08-09,0,0,0,0,0,22.1,249.46,1.5,"Summer",0,"2014","8","9","0","1","0","0","0","1",2014-08-09,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,4
"3874",2014-08-10,0,0,0,0,0,23.3,249.43,1.5,"Summer",0,"2014","8","10","0","1","0","0","0","1",2014-08-10,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,1.8,5,0,5
"3875",2014-08-11,0,0,0,0,0,22.9,249.4,1.5,"Summer",0,"2014","8","11","0","1","0","0","0","1",2014-08-11,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3876",2014-08-12,0,0,0,0,0,23.85,249.37,1.5,"Summer",0,"2014","8","12","0","1","0","0","0","1",2014-08-12,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,1.8,0,7
"3877",2014-08-13,20.4,0.6,2.2,3,2.8,23.3,249.33,1.5,"Summer",5.8,"2014","8","13","0","1","0","0","0","0",2014-08-13,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,2.8,1
"3878",2014-08-14,0,0,0,0,0,19.05,249.31,1.5,"Summer",0,"2014","8","14","0","1","0","0","0","1",2014-08-14,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,2.8,0,0,0,0,1
"3879",2014-08-15,0,0,0,0,0,18.9,249.28,1.5,"Summer",0,"2014","8","15","0","1","0","0","0","1",2014-08-15,2014.2,3,"2014-07-01",0.795604395604396,2.77820414937759,2.2566847826087,0,0,0,0,0,2
"3880",2014-08-16,2.6,0,0.2,3.8,4.2,18.15,249.24,1.5,"Summer",2.16,"2014","8","16","0","1","0","0","0","0",2014-08-16,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,2.8,0,0,4.2,1
"3881",2014-08-17,0,0,0,0,0,19.2,249.21,1.5,"Summer",0,"2014","8","17","0","1","0","0","0","1",2014-08-17,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,4.2,0,0,0,0,1
"3882",2014-08-18,0,0,0,0,0,17.7,249.18,1.5,"Summer",0,"2014","8","18","0","1","0","0","0","1",2014-08-18,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,2.8,0,0,2
"3883",2014-08-19,0,0,0,0,0,19.85,249.15,1.5,"Summer",0,"2014","8","19","0","1","0","0","0","1",2014-08-19,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,4.2,0,0,0,3
"3884",2014-08-20,0,3,0,0,0,20.8,249.12,1.5,"Summer",0.6,"2014","8","20","0","1","0","0","0","1",2014-08-20,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,2.8,0,4
"3885",2014-08-21,0,0,0,0,0,20.05,249.09,1.5,"Summer",0,"2014","8","21","0","1","0","0","0","1",2014-08-21,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,4.2,0,0,5
"3886",2014-08-22,0,0,0,0,0,18.2,249.06,1.5,"Summer",0,"2014","8","22","0","1","0","0","0","1",2014-08-22,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3887",2014-08-23,0.8,0.2,1.6,1.4,1.2,17.85,249.03,1.5,"Summer",1.04,"2014","8","23","0","1","0","0","0","0",2014-08-23,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,4.2,1.2,1
"3888",2014-08-24,0,0,0,0,0,19.9,249,1.5,"Summer",0,"2014","8","24","0","1","0","0","0","1",2014-08-24,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,1.2,0,0,0,0,1
"3889",2014-08-25,0,0,0,0,0,18.95,248.98,1.5,"Summer",0,"2014","8","25","0","1","0","0","0","1",2014-08-25,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,2
"3890",2014-08-26,0,0,0,0,0,19.25,248.94,1.5,"Summer",0,"2014","8","26","0","1","0","0","0","1",2014-08-26,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,1.2,0,0,0,3
"3891",2014-08-27,0,1.8,0,0,0.2,21.6,248.91,1.5,"Summer",0.4,"2014","8","27","0","1","0","0","0","0",2014-08-27,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,4
"3892",2014-08-28,0,0,0,0,0,21.5,248.88,1.5,"Summer",0,"2014","8","28","0","1","0","0","0","1",2014-08-28,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,1.2,0,0,5
"3893",2014-08-29,0,0,0,0,0,23.55,248.85,1.5,"Summer",0,"2014","8","29","0","1","0","0","0","1",2014-08-29,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3894",2014-08-30,0,0,0,0,0,21.5,248.81,1.5,"Summer",0,"2014","8","30","0","1","0","0","0","1",2014-08-30,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,1.2,0,7
"3895",2014-08-31,0,0,0,0,0,21.5,248.77,1.5,"Summer",0,"2014","8","31","0","1","0","0","0","1",2014-08-31,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,8
"3896",2014-09-01,14.6,15.6,19.8,13.2,16,16.4,248.77,1.5,"Autumn",15.84,"2014","9","1","0","1","0","0","0","0",2014-09-01,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,16,1
"3897",2014-09-02,0,0,0,0,0,18.5,248.74,1.5,"Autumn",0,"2014","9","2","0","1","0","0","0","1",2014-09-02,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,16,0,0,0,0,1
"3898",2014-09-03,0.8,0.6,2.6,0,0.2,16.95,248.7,1.5,"Autumn",0.84,"2014","9","3","0","1","0","0","0","0",2014-09-03,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,2
"3899",2014-09-04,0,0.4,1.2,0,0,18.5,248.67,1.5,"Autumn",0.32,"2014","9","4","0","1","0","0","0","1",2014-09-04,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,16,0,0,0,3
"3900",2014-09-05,0,0,0.2,0.4,0.2,20.3,248.64,1.5,"Autumn",0.16,"2014","9","5","0","1","0","0","0","0",2014-09-05,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,4
"3901",2014-09-06,0,0,0,0,0,22,248.61,1.5,"Autumn",0,"2014","9","6","0","1","0","0","0","1",2014-09-06,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,16,0,0,5
"3902",2014-09-07,0,0,0.4,0,0,20.35,248.59,1.5,"Autumn",0.08,"2014","9","7","0","1","0","0","0","1",2014-09-07,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3903",2014-09-08,0,0,0.2,0,0,20.6,248.56,1.5,"Autumn",0.04,"2014","9","8","0","1","0","0","0","1",2014-09-08,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,16,0,7
"3904",2014-09-09,0,0,0,0,0,21.2,248.53,1.5,"Autumn",0,"2014","9","9","0","1","0","0","0","1",2014-09-09,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,8
"3905",2014-09-10,15,13.8,23.2,25.8,12.8,18.1,248.54,1,"Autumn",18.12,"2014","9","10","0","1","0","0","0","0",2014-09-10,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,12.8,1
"3906",2014-09-11,15,7.6,8.4,8.4,16.8,18.3,248.54,0.6,"Autumn",11.24,"2014","9","11","0","1","0","0","0","0",2014-09-11,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,12.8,0,0,0,16.8,1
"3907",2014-09-12,12,11.2,7.8,15.4,6.2,16.5,248.54,1,"Autumn",10.52,"2014","9","12","0","1","0","0","0","0",2014-09-12,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,16.8,0,0,0,6.2,1
"3908",2014-09-13,0,0,0,0,0,16.05,248.52,1,"Autumn",0,"2014","9","13","0","1","0","0","0","1",2014-09-13,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,6.2,12.8,0,0,0,1
"3909",2014-09-14,0,0,0,0,0,18.25,248.5,1,"Autumn",0,"2014","9","14","0","1","0","0","0","1",2014-09-14,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,16.8,0,0,0,2
"3910",2014-09-15,0.2,0,0,0,0,17.65,248.49,1,"Autumn",0.04,"2014","9","15","0","1","0","0","0","1",2014-09-15,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,6.2,12.8,0,0,3
"3911",2014-09-16,5.8,10.2,0,9.2,0.6,19,248.47,1,"Autumn",5.16,"2014","9","16","0","1","0","0","0","0",2014-09-16,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,16.8,0,0.6,1
"3912",2014-09-17,0.4,0,0,0,0,19.5,248.45,1,"Autumn",0.08,"2014","9","17","0","1","0","0","0","1",2014-09-17,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0.6,0,6.2,12.8,0,1
"3913",2014-09-18,0,0,0,0,0.2,19.3,248.43,1,"Autumn",0.04,"2014","9","18","0","1","0","0","0","0",2014-09-18,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,16.8,0,2
"3914",2014-09-19,8.2,29.4,8.2,13.4,9.6,19.45,248.42,1,"Autumn",13.76,"2014","9","19","0","1","0","0","0","0",2014-09-19,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0.6,0,6.2,9.6,1
"3915",2014-09-20,52.4,56.4,102.4,113.6,51.6,21.1,248.96,1,"Autumn",75.28,"2014","9","20","0","1","0","0","0","0",2014-09-20,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,9.6,0,0,0,51.6,1
"3916",2014-09-21,0,0,0,0,0,20.25,249.13,1,"Autumn",0,"2014","9","21","0","0","1","0","0","1",2014-09-21,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,51.6,0,0.6,0,0,1
"3917",2014-09-22,17.2,0,0,23.4,12.6,19.65,249.14,1,"Autumn",10.64,"2014","9","22","0","0","1","0","0","0",2014-09-22,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,9.6,0,0,12.6,1
"3918",2014-09-23,0,0,0,0,0.2,16.8,249.15,5,"Autumn",0.04,"2014","9","23","0","0","1","0","0","0",2014-09-23,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,12.6,51.6,0,0.6,0,1
"3919",2014-09-24,0.2,0,0,0,0,14.8,249.07,5,"Autumn",0.04,"2014","9","24","0","0","1","0","0","1",2014-09-24,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,9.6,0,0,2
"3920",2014-09-25,1.4,1,1.2,1,1,15.75,248.98,5,"Autumn",1.12,"2014","9","25","0","0","1","0","0","0",2014-09-25,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,12.6,51.6,0,1,1
"3921",2014-09-26,0.2,0,0,0,0,17.95,248.88,5,"Autumn",0.04,"2014","9","26","0","0","1","0","0","1",2014-09-26,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,1,0,0,9.6,0,1
"3922",2014-09-27,0,0,0,0,0,17.35,248.79,5,"Autumn",0,"2014","9","27","0","0","1","0","0","1",2014-09-27,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,12.6,51.6,0,2
"3923",2014-09-28,0,0,0,0,0,18.5,248.7,5,"Autumn",0,"2014","9","28","0","0","1","0","0","1",2014-09-28,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,1,0,0,0,3
"3924",2014-09-29,0.2,0,0,0,0,17.4,248.59,2,"Autumn",0.04,"2014","9","29","0","0","1","0","0","1",2014-09-29,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,12.6,0,4
"3925",2014-09-30,0,0,0,0,0,17.1,248.56,2,"Autumn",0,"2014","9","30","0","0","1","0","0","1",2014-09-30,2014.2,3,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,1,0,0,5
"3926",2014-10-01,4.6,10,6.4,8.6,7,16.7,248.52,2,"Autumn",7.32,"2014","10","1","0","0","1","0","0","0",2014-10-01,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,7,1
"3927",2014-10-02,0,0,0.2,0,0,18.3,248.48,2,"Autumn",0.04,"2014","10","2","0","0","1","0","0","1",2014-10-02,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,7,0,0,1,0,1
"3928",2014-10-03,0,0,0,0,0,18.35,248.45,2,"Autumn",0,"2014","10","3","0","0","1","0","0","1",2014-10-03,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,2
"3929",2014-10-04,0,0,0,0,0,17.95,248.42,2,"Autumn",0,"2014","10","4","0","0","1","0","0","1",2014-10-04,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,7,0,0,0,3
"3930",2014-10-05,0.2,0,0,0,0,17.5,248.38,2,"Autumn",0.04,"2014","10","5","0","0","1","0","0","1",2014-10-05,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,4
"3931",2014-10-06,0,0,0,0,0,16.75,248.34,2,"Autumn",0,"2014","10","6","0","0","1","0","0","1",2014-10-06,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,7,0,0,5
"3932",2014-10-07,0,0,0,0,0,15,248.31,2,"Autumn",0,"2014","10","7","0","0","1","0","0","1",2014-10-07,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3933",2014-10-08,0,0,0,0,0,19.55,248.27,2,"Autumn",0,"2014","10","8","0","0","1","0","0","1",2014-10-08,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,7,0,7
"3934",2014-10-09,0,0,0,0,0,18.25,248.23,2,"Autumn",0,"2014","10","9","0","0","1","0","0","1",2014-10-09,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,8
"3935",2014-10-10,0,0.2,0,0,0,20.75,248.2,2,"Autumn",0.04,"2014","10","10","0","0","1","0","0","1",2014-10-10,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,9
"3936",2014-10-11,34.6,43.2,32.2,31.8,32.4,19.2,248.17,2,"Autumn",34.84,"2014","10","11","0","0","1","0","0","0",2014-10-11,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,32.4,1
"3937",2014-10-12,1,7,0.8,1.8,4.6,18.1,248.21,2,"Autumn",3.04,"2014","10","12","0","0","1","0","0","0",2014-10-12,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,32.4,0,0,0,4.6,1
"3938",2014-10-13,19.4,15.8,24.6,39.8,32,18.3,248.19,2,"Autumn",26.32,"2014","10","13","0","0","1","0","0","0",2014-10-13,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,4.6,0,0,0,32,1
"3939",2014-10-14,6.4,0.6,14,1.2,1.4,18.15,248.34,2,"Autumn",4.72,"2014","10","14","0","0","1","0","0","0",2014-10-14,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,32,32.4,0,0,1.4,1
"3940",2014-10-15,21.4,27,28.2,26.2,23.6,17.5,248.4,1.83,"Autumn",25.28,"2014","10","15","0","0","1","0","0","0",2014-10-15,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,1.4,4.6,0,0,23.6,1
"3941",2014-10-16,0.6,2.4,0.2,0,0,18.9,248.65,2,"Autumn",0.64,"2014","10","16","0","0","1","0","0","1",2014-10-16,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,23.6,32,32.4,0,0,1
"3942",2014-10-17,5.4,12.8,3.8,7.6,7,19,248.66,2,"Autumn",7.32,"2014","10","17","0","0","1","0","0","0",2014-10-17,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,1.4,4.6,0,7,1
"3943",2014-10-18,0.6,0,1.6,0.4,0.8,19.1,248.68,2,"Autumn",0.68,"2014","10","18","0","0","1","0","0","0",2014-10-18,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,7,23.6,32,32.4,0.8,1
"3944",2014-10-19,0.2,0.4,0.2,0.2,0.4,18.6,248.68,2,"Autumn",0.28,"2014","10","19","0","0","1","0","0","0",2014-10-19,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0.8,0,1.4,4.6,0,1
"3945",2014-10-20,0.2,0,0.2,0,0.2,15.1,248.68,2,"Autumn",0.12,"2014","10","20","0","0","1","0","0","0",2014-10-20,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,7,23.6,32,0,2
"3946",2014-10-21,0.6,0.8,0.4,0.4,1.4,17.05,248.66,2,"Autumn",0.72,"2014","10","21","0","0","1","0","0","0",2014-10-21,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0.8,0,1.4,1.4,1
"3947",2014-10-22,0.2,0.4,0,0,0,13.8,248.63,2,"Autumn",0.12,"2014","10","22","0","0","1","0","0","1",2014-10-22,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,1.4,0,7,23.6,0,1
"3948",2014-10-23,0,0,0,0,0,12.8,248.61,2,"Autumn",0,"2014","10","23","0","0","1","0","0","1",2014-10-23,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0.8,0,0,2
"3949",2014-10-24,0,0,0,0,0,15.65,248.58,2,"Autumn",0,"2014","10","24","0","0","1","0","0","1",2014-10-24,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,1.4,0,7,0,3
"3950",2014-10-25,0,0,0,0,0,12.45,248.55,2,"Autumn",0,"2014","10","25","0","0","1","0","0","1",2014-10-25,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0.8,0,4
"3951",2014-10-26,0,0,0,0,0,12.55,248.52,2,"Autumn",0,"2014","10","26","0","0","1","0","0","1",2014-10-26,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,1.4,0,0,5
"3952",2014-10-27,0,0,0,0,0,11.1,248.49,2,"Autumn",0,"2014","10","27","0","0","1","0","0","1",2014-10-27,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,6
"3953",2014-10-28,0,0,0,0,0,10,248.46,2,"Autumn",0,"2014","10","28","0","0","1","0","0","1",2014-10-28,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,1.4,0,7
"3954",2014-10-29,0,0,0,0,0,10.85,248.42,2,"Autumn",0,"2014","10","29","0","0","1","0","0","1",2014-10-29,2014.2,4,"2014-10-01",1.94489130434783,2.77820414937759,2.2566847826087,0,0,0,0,0,8
