"","Date","Rainfall_Terni","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter"
"2278",2015-05-16,1.639,96.82,"2015","5","16","1","0","0","0"
"2279",2015-05-17,1.639,96.83,"2015","5","17","1","0","0","0"
"2280",2015-05-18,1.639,96.84,"2015","5","18","1","0","0","0"
"2281",2015-05-19,1.639,96.85,"2015","5","19","1","0","0","0"
"2282",2015-05-20,1.639,96.86,"2015","5","20","1","0","0","0"
"2283",2015-05-21,1.639,96.87,"2015","5","21","1","0","0","0"
"2284",2015-05-22,1.639,96.88,"2015","5","22","1","0","0","0"
"2285",2015-05-23,1.639,96.89,"2015","5","23","1","0","0","0"
"2286",2015-05-24,1.639,96.9,"2015","5","24","1","0","0","0"
"2287",2015-05-25,1.639,96.91,"2015","5","25","1","0","0","0"
"2288",2015-05-26,1.639,96.92,"2015","5","26","1","0","0","0"
"2289",2015-05-27,1.639,96.93,"2015","5","27","1","0","0","0"
"2290",2015-05-28,1.639,96.94,"2015","5","28","1","0","0","0"
"2291",2015-05-29,1.639,96.95,"2015","5","29","1","0","0","0"
"2292",2015-05-30,1.639,96.96,"2015","5","30","1","0","0","0"
"2293",2015-05-31,1.639,96.97,"2015","5","31","1","0","0","0"
"2294",2015-06-01,1.915,96.98,"2015","6","1","1","0","0","0"
"2295",2015-06-02,1.915,96.99,"2015","6","2","1","0","0","0"
"2296",2015-06-03,1.915,97,"2015","6","3","1","0","0","0"
"2297",2015-06-04,1.915,97.01,"2015","6","4","1","0","0","0"
"2298",2015-06-05,1.915,97.02,"2015","6","5","1","0","0","0"
"2299",2015-06-06,1.915,97.03,"2015","6","6","1","0","0","0"
"2300",2015-06-07,1.915,97.04,"2015","6","7","1","0","0","0"
"2301",2015-06-08,1.915,97.07,"2015","6","8","1","0","0","0"
"2302",2015-06-09,1.915,97.08,"2015","6","9","1","0","0","0"
"2303",2015-06-10,1.915,97.09,"2015","6","10","1","0","0","0"
"2304",2015-06-11,1.915,97.1,"2015","6","11","1","0","0","0"
"2305",2015-06-12,1.915,97.11,"2015","6","12","1","0","0","0"
"2306",2015-06-13,1.915,97.12,"2015","6","13","1","0","0","0"
"2307",2015-06-14,1.915,97.13,"2015","6","14","1","0","0","0"
"2308",2015-06-15,1.915,97.14,"2015","6","15","1","0","0","0"
"2309",2015-06-16,1.915,97.15,"2015","6","16","1","0","0","0"
"2310",2015-06-17,1.915,97.16,"2015","6","17","1","0","0","0"
"2311",2015-06-18,1.915,97.17,"2015","6","18","1","0","0","0"
"2312",2015-06-19,1.915,97.18,"2015","6","19","1","0","0","0"
"2313",2015-06-20,1.915,97.19,"2015","6","20","1","0","0","0"
"2314",2015-06-21,1.915,97.2,"2015","6","21","0","1","0","0"
"2315",2015-06-22,1.915,97.21,"2015","6","22","0","1","0","0"
"2316",2015-06-23,1.915,97.22,"2015","6","23","0","1","0","0"
"2317",2015-06-24,1.915,97.23,"2015","6","24","0","1","0","0"
"2318",2015-06-25,1.915,97.24,"2015","6","25","0","1","0","0"
"2319",2015-06-26,1.915,97.25,"2015","6","26","0","1","0","0"
"2320",2015-06-27,1.915,97.26,"2015","6","27","0","1","0","0"
"2321",2015-06-28,1.915,97.27,"2015","6","28","0","1","0","0"
"2322",2015-06-29,1.915,97.28,"2015","6","29","0","1","0","0"
"2323",2015-06-30,1.915,97.29,"2015","6","30","0","1","0","0"
"2324",2015-07-01,0.852,97.3,"2015","7","1","0","1","0","0"
"2325",2015-07-02,0.852,97.31,"2015","7","2","0","1","0","0"
"2326",2015-07-03,0.852,97.32,"2015","7","3","0","1","0","0"
"2327",2015-07-04,0.852,97.32,"2015","7","4","0","1","0","0"
"2328",2015-07-05,0.852,97.33,"2015","7","5","0","1","0","0"
"2329",2015-07-06,0.852,97.33,"2015","7","6","0","1","0","0"
"2330",2015-07-07,0.852,97.34,"2015","7","7","0","1","0","0"
"2331",2015-07-08,0.852,97.35,"2015","7","8","0","1","0","0"
"2332",2015-07-09,0.852,97.36,"2015","7","9","0","1","0","0"
"2333",2015-07-10,0.852,97.37,"2015","7","10","0","1","0","0"
"2334",2015-07-11,0.852,97.38,"2015","7","11","0","1","0","0"
"2335",2015-07-12,0.852,97.39,"2015","7","12","0","1","0","0"
"2336",2015-07-13,0.852,97.4,"2015","7","13","0","1","0","0"
"2337",2015-07-14,0.852,97.41,"2015","7","14","0","1","0","0"
"2338",2015-07-15,0.852,97.42,"2015","7","15","0","1","0","0"
"2339",2015-07-16,0.852,97.43,"2015","7","16","0","1","0","0"
"2340",2015-07-17,0.852,97.44,"2015","7","17","0","1","0","0"
"2341",2015-07-18,0.852,97.45,"2015","7","18","0","1","0","0"
"2342",2015-07-19,0.852,97.46,"2015","7","19","0","1","0","0"
"2343",2015-07-20,0.852,97.47,"2015","7","20","0","1","0","0"
"2344",2015-07-21,0.852,97.48,"2015","7","21","0","1","0","0"
"2345",2015-07-22,0.852,97.49,"2015","7","22","0","1","0","0"
"2346",2015-07-23,0.852,97.5,"2015","7","23","0","1","0","0"
"2347",2015-07-24,0.852,97.51,"2015","7","24","0","1","0","0"
"2348",2015-07-25,0.852,97.52,"2015","7","25","0","1","0","0"
"2349",2015-07-26,0.852,97.53,"2015","7","26","0","1","0","0"
"2350",2015-07-27,0.852,97.54,"2015","7","27","0","1","0","0"
"2351",2015-07-28,0.852,97.57,"2015","7","28","0","1","0","0"
"2352",2015-07-29,0.852,97.58,"2015","7","29","0","1","0","0"
"2353",2015-07-30,0.852,97.59,"2015","7","30","0","1","0","0"
"2354",2015-07-31,0.852,97.6,"2015","7","31","0","1","0","0"
"2355",2015-08-01,2.927,97.61,"2015","8","1","0","1","0","0"
"2356",2015-08-02,2.927,97.62,"2015","8","2","0","1","0","0"
"2357",2015-08-03,2.927,97.63,"2015","8","3","0","1","0","0"
"2358",2015-08-04,2.927,97.64,"2015","8","4","0","1","0","0"
"2359",2015-08-05,2.927,97.65,"2015","8","5","0","1","0","0"
"2360",2015-08-06,2.927,97.66,"2015","8","6","0","1","0","0"
"2361",2015-08-07,2.927,97.67,"2015","8","7","0","1","0","0"
"2362",2015-08-08,2.927,97.68,"2015","8","8","0","1","0","0"
"2363",2015-08-09,2.927,97.69,"2015","8","9","0","1","0","0"
"2364",2015-08-10,2.927,97.7,"2015","8","10","0","1","0","0"
"2365",2015-08-11,2.927,97.71,"2015","8","11","0","1","0","0"
"2366",2015-08-12,2.927,97.72,"2015","8","12","0","1","0","0"
"2367",2015-08-13,2.927,97.73,"2015","8","13","0","1","0","0"
"2368",2015-08-14,2.927,97.74,"2015","8","14","0","1","0","0"
"2369",2015-08-15,2.927,97.75,"2015","8","15","0","1","0","0"
"2370",2015-08-16,2.927,97.76,"2015","8","16","0","1","0","0"
"2371",2015-08-17,2.927,97.77,"2015","8","17","0","1","0","0"
"2372",2015-08-18,2.927,97.78,"2015","8","18","0","1","0","0"
"2373",2015-08-19,2.927,97.79,"2015","8","19","0","1","0","0"
"2374",2015-08-20,2.927,97.8,"2015","8","20","0","1","0","0"
"2375",2015-08-21,2.927,97.81,"2015","8","21","0","1","0","0"
"2376",2015-08-22,2.927,97.82,"2015","8","22","0","1","0","0"
"2377",2015-08-23,2.927,97.83,"2015","8","23","0","1","0","0"
"2378",2015-08-24,2.927,97.84,"2015","8","24","0","1","0","0"
"2379",2015-08-25,2.927,97.84,"2015","8","25","0","1","0","0"
"2380",2015-08-26,2.927,97.85,"2015","8","26","0","1","0","0"
"2381",2015-08-27,2.927,97.85,"2015","8","27","0","1","0","0"
"2382",2015-08-28,2.927,97.86,"2015","8","28","0","1","0","0"
"2383",2015-08-29,2.927,97.87,"2015","8","29","0","1","0","0"
"2384",2015-08-30,2.927,97.88,"2015","8","30","0","1","0","0"
"2385",2015-08-31,2.927,97.89,"2015","8","31","0","1","0","0"
"2386",2015-09-01,1.71,97.9,"2015","9","1","0","1","0","0"
"2387",2015-09-02,1.71,97.91,"2015","9","2","0","1","0","0"
"2388",2015-09-03,1.71,97.92,"2015","9","3","0","1","0","0"
"2389",2015-09-04,1.71,97.93,"2015","9","4","0","1","0","0"
"2390",2015-09-05,1.71,97.94,"2015","9","5","0","1","0","0"
"2391",2015-09-06,1.71,97.95,"2015","9","6","0","1","0","0"
"2392",2015-09-07,1.71,97.96,"2015","9","7","0","1","0","0"
"2393",2015-09-08,1.71,97.97,"2015","9","8","0","1","0","0"
"2394",2015-09-09,1.71,97.98,"2015","9","9","0","1","0","0"
"2395",2015-09-10,1.71,97.99,"2015","9","10","0","1","0","0"
"2396",2015-09-11,1.71,98,"2015","9","11","0","1","0","0"
"2397",2015-09-12,1.71,98.01,"2015","9","12","0","1","0","0"
"2398",2015-09-13,1.71,98.02,"2015","9","13","0","1","0","0"
"2399",2015-09-14,1.71,98.03,"2015","9","14","0","1","0","0"
"2400",2015-09-15,1.71,98.04,"2015","9","15","0","1","0","0"
"2401",2015-09-16,1.71,98.07,"2015","9","16","0","1","0","0"
"2402",2015-09-17,1.71,98.08,"2015","9","17","0","1","0","0"
"2403",2015-09-18,1.71,98.09,"2015","9","18","0","1","0","0"
"2404",2015-09-19,1.71,98.1,"2015","9","19","0","1","0","0"
"2405",2015-09-20,1.71,98.11,"2015","9","20","0","1","0","0"
"2406",2015-09-21,1.71,98.12,"2015","9","21","0","0","1","0"
"2407",2015-09-22,1.71,98.13,"2015","9","22","0","0","1","0"
"2408",2015-09-23,1.71,98.14,"2015","9","23","0","0","1","0"
"2409",2015-09-24,1.71,98.15,"2015","9","24","0","0","1","0"
"2410",2015-09-25,1.71,98.16,"2015","9","25","0","0","1","0"
"2411",2015-09-26,1.71,98.17,"2015","9","26","0","0","1","0"
"2412",2015-09-27,1.71,98.18,"2015","9","27","0","0","1","0"
"2413",2015-09-28,1.71,98.19,"2015","9","28","0","0","1","0"
"2414",2015-09-29,1.71,98.2,"2015","9","29","0","0","1","0"
"2415",2015-09-30,1.71,98.21,"2015","9","30","0","0","1","0"
"2416",2015-10-01,4.232,98.22,"2015","10","1","0","0","1","0"
"2417",2015-10-02,4.232,98.23,"2015","10","2","0","0","1","0"
"2418",2015-10-03,4.232,98.24,"2015","10","3","0","0","1","0"
"2419",2015-10-04,4.232,98.25,"2015","10","4","0","0","1","0"
"2420",2015-10-05,4.232,98.26,"2015","10","5","0","0","1","0"
"2421",2015-10-06,4.232,98.27,"2015","10","6","0","0","1","0"
"2422",2015-10-07,4.232,98.28,"2015","10","7","0","0","1","0"
"2423",2015-10-08,4.232,98.29,"2015","10","8","0","0","1","0"
"2424",2015-10-09,4.232,98.3,"2015","10","9","0","0","1","0"
"2425",2015-10-10,4.232,98.31,"2015","10","10","0","0","1","0"
"2426",2015-10-11,4.232,98.32,"2015","10","11","0","0","1","0"
"2427",2015-10-12,4.232,98.33,"2015","10","12","0","0","1","0"
"2428",2015-10-13,4.232,98.34,"2015","10","13","0","0","1","0"
"2429",2015-10-14,4.232,98.35,"2015","10","14","0","0","1","0"
"2430",2015-10-15,4.232,98.36,"2015","10","15","0","0","1","0"
"2431",2015-10-16,4.232,98.36,"2015","10","16","0","0","1","0"
"2432",2015-10-17,4.232,98.37,"2015","10","17","0","0","1","0"
"2433",2015-10-18,4.232,98.37,"2015","10","18","0","0","1","0"
"2434",2015-10-19,4.232,98.38,"2015","10","19","0","0","1","0"
"2435",2015-10-20,4.232,98.39,"2015","10","20","0","0","1","0"
"2436",2015-10-21,4.232,98.4,"2015","10","21","0","0","1","0"
"2437",2015-10-22,4.232,98.41,"2015","10","22","0","0","1","0"
"2438",2015-10-23,4.232,98.42,"2015","10","23","0","0","1","0"
"2439",2015-10-24,4.232,98.43,"2015","10","24","0","0","1","0"
"2440",2015-10-25,4.232,98.44,"2015","10","25","0","0","1","0"
"2441",2015-10-26,4.232,98.45,"2015","10","26","0","0","1","0"
"2442",2015-10-27,4.232,98.46,"2015","10","27","0","0","1","0"
"2443",2015-10-28,4.232,98.47,"2015","10","28","0","0","1","0"
"2444",2015-10-29,4.232,98.48,"2015","10","29","0","0","1","0"
"2445",2015-10-30,4.232,98.49,"2015","10","30","0","0","1","0"
"2446",2015-10-31,4.232,98.5,"2015","10","31","0","0","1","0"
"2447",2015-11-01,1.562,98.51,"2015","11","1","0","0","1","0"
"2448",2015-11-02,1.562,98.52,"2015","11","2","0","0","1","0"
"2449",2015-11-03,1.562,98.53,"2015","11","3","0","0","1","0"
"2450",2015-11-04,1.562,98.54,"2015","11","4","0","0","1","0"
"2451",2015-11-05,1.562,98.57,"2015","11","5","0","0","1","0"
"2452",2015-11-06,1.562,98.58,"2015","11","6","0","0","1","0"
"2453",2015-11-07,1.562,98.59,"2015","11","7","0","0","1","0"
"2454",2015-11-08,1.562,98.6,"2015","11","8","0","0","1","0"
"2455",2015-11-09,1.562,98.61,"2015","11","9","0","0","1","0"
"2456",2015-11-10,1.562,98.62,"2015","11","10","0","0","1","0"
"2457",2015-11-11,1.562,98.63,"2015","11","11","0","0","1","0"
"2458",2015-11-12,1.562,98.64,"2015","11","12","0","0","1","0"
"2459",2015-11-13,1.562,98.65,"2015","11","13","0","0","1","0"
"2460",2015-11-14,1.562,98.66,"2015","11","14","0","0","1","0"
"2461",2015-11-15,1.562,98.67,"2015","11","15","0","0","1","0"
"2462",2015-11-16,1.562,98.68,"2015","11","16","0","0","1","0"
"2463",2015-11-17,1.562,98.69,"2015","11","17","0","0","1","0"
"2464",2015-11-18,1.562,98.7,"2015","11","18","0","0","1","0"
"2465",2015-11-19,1.562,98.71,"2015","11","19","0","0","1","0"
"2466",2015-11-20,1.562,98.72,"2015","11","20","0","0","1","0"
"2467",2015-11-21,1.562,98.73,"2015","11","21","0","0","1","0"
"2468",2015-11-22,1.562,98.74,"2015","11","22","0","0","1","0"
"2469",2015-11-23,1.562,98.75,"2015","11","23","0","0","1","0"
"2470",2015-11-24,1.562,98.76,"2015","11","24","0","0","1","0"
"2471",2015-11-25,1.562,98.77,"2015","11","25","0","0","1","0"
"2472",2015-11-26,1.562,98.78,"2015","11","26","0","0","1","0"
"2473",2015-11-27,1.562,98.79,"2015","11","27","0","0","1","0"
"2474",2015-11-28,1.562,98.8,"2015","11","28","0","0","1","0"
"2475",2015-11-29,1.562,98.81,"2015","11","29","0","0","1","0"
"2476",2015-11-30,1.562,98.82,"2015","11","30","0","0","1","0"
"2477",2015-12-01,0.184,98.83,"2015","12","1","0","0","1","0"
"2478",2015-12-02,0.184,98.84,"2015","12","2","0","0","1","0"
"2479",2015-12-03,0.184,98.85,"2015","12","3","0","0","1","0"
"2480",2015-12-04,0.184,98.86,"2015","12","4","0","0","1","0"
"2481",2015-12-05,0.184,98.87,"2015","12","5","0","0","1","0"
"2482",2015-12-06,0.184,98.88,"2015","12","6","0","0","1","0"
"2483",2015-12-07,0.184,98.88,"2015","12","7","0","0","1","0"
"2484",2015-12-08,0.184,98.89,"2015","12","8","0","0","1","0"
"2485",2015-12-09,0.184,98.89,"2015","12","9","0","0","1","0"
"2486",2015-12-10,0.184,98.9,"2015","12","10","0","0","1","0"
"2487",2015-12-11,0.184,98.91,"2015","12","11","0","0","1","0"
"2488",2015-12-12,0.184,98.92,"2015","12","12","0","0","1","0"
"2489",2015-12-13,0.184,98.93,"2015","12","13","0","0","1","0"
"2490",2015-12-14,0.184,98.94,"2015","12","14","0","0","1","0"
"2491",2015-12-15,0.184,98.95,"2015","12","15","0","0","1","0"
"2492",2015-12-16,0.184,98.96,"2015","12","16","0","0","1","0"
"2493",2015-12-17,0.184,98.97,"2015","12","17","0","0","1","0"
"2494",2015-12-18,0.184,98.98,"2015","12","18","0","0","1","0"
"2495",2015-12-19,0.184,98.99,"2015","12","19","0","0","1","0"
"2496",2015-12-20,0.184,99,"2015","12","20","0","0","1","0"
"2497",2015-12-21,0.184,99.01,"2015","12","21","0","0","0","1"
"2498",2015-12-22,0.184,99.02,"2015","12","22","0","0","0","1"
"2499",2015-12-23,0.184,99.03,"2015","12","23","0","0","0","1"
"2500",2015-12-24,0.184,99.04,"2015","12","24","0","0","0","1"
"2501",2015-12-25,0.184,99.07,"2015","12","25","0","0","0","1"
"2502",2015-12-26,0.184,99.08,"2015","12","26","0","0","0","1"
"2503",2015-12-27,0.184,99.09,"2015","12","27","0","0","0","1"
"2504",2015-12-28,0.184,99.1,"2015","12","28","0","0","0","1"
"2505",2015-12-29,0.184,99.11,"2015","12","29","0","0","0","1"
"2506",2015-12-30,0.184,99.12,"2015","12","30","0","0","0","1"
"2507",2015-12-31,0.184,99.13,"2015","12","31","0","0","0","1"
"2508",2016-01-01,1.608,99.14,"2016","1","1","0","0","0","0"
"2509",2016-01-02,1.608,99.15,"2016","1","2","0","0","0","0"
"2510",2016-01-03,1.608,99.16,"2016","1","3","0","0","0","0"
"2511",2016-01-04,1.608,99.17,"2016","1","4","0","0","0","0"
"2512",2016-01-05,1.608,99.18,"2016","1","5","0","0","0","0"
"2513",2016-01-06,1.608,99.19,"2016","1","6","0","0","0","0"
"2514",2016-01-07,1.608,99.2,"2016","1","7","0","0","0","0"
"2515",2016-01-08,1.608,99.21,"2016","1","8","0","0","0","0"
"2516",2016-01-09,1.608,99.22,"2016","1","9","0","0","0","0"
"2517",2016-01-10,1.608,99.23,"2016","1","10","0","0","0","0"
"2518",2016-01-11,1.608,99.24,"2016","1","11","0","0","0","0"
"2519",2016-01-12,1.608,99.25,"2016","1","12","0","0","0","0"
"2520",2016-01-13,1.608,99.26,"2016","1","13","0","0","0","0"
"2521",2016-01-14,1.608,99.27,"2016","1","14","0","0","0","0"
"2522",2016-01-15,1.608,99.28,"2016","1","15","0","0","0","0"
"2523",2016-01-16,1.608,99.29,"2016","1","16","0","0","0","0"
"2524",2016-01-17,1.608,99.3,"2016","1","17","0","0","0","0"
"2525",2016-01-18,1.608,99.31,"2016","1","18","0","0","0","0"
"2526",2016-01-19,1.608,99.32,"2016","1","19","0","0","0","0"
"2527",2016-01-20,1.608,99.33,"2016","1","20","0","0","0","0"
"2528",2016-01-21,1.608,99.34,"2016","1","21","0","0","0","0"
"2529",2016-01-22,1.608,99.35,"2016","1","22","0","0","0","0"
"2530",2016-01-23,1.608,99.36,"2016","1","23","0","0","0","0"
"2531",2016-01-24,1.608,99.37,"2016","1","24","0","0","0","0"
"2532",2016-01-25,1.608,99.38,"2016","1","25","0","0","0","0"
"2533",2016-01-26,1.608,99.39,"2016","1","26","0","0","0","0"
"2534",2016-01-27,1.608,99.4,"2016","1","27","0","0","0","0"
"2535",2016-01-28,1.608,99.4,"2016","1","28","0","0","0","0"
"2536",2016-01-29,1.608,99.41,"2016","1","29","0","0","0","0"
"2537",2016-01-30,1.608,99.41,"2016","1","30","0","0","0","0"
"2538",2016-01-31,1.608,99.42,"2016","1","31","0","0","0","0"
"2539",2016-02-01,4.733,99.43,"2016","2","1","0","0","0","0"
"2540",2016-02-02,4.733,99.44,"2016","2","2","0","0","0","0"
"2541",2016-02-03,4.733,99.45,"2016","2","3","0","0","0","0"
"2542",2016-02-04,4.733,99.46,"2016","2","4","0","0","0","0"
"2543",2016-02-05,4.733,99.47,"2016","2","5","0","0","0","0"
"2544",2016-02-06,4.733,99.48,"2016","2","6","0","0","0","0"
"2545",2016-02-07,4.733,99.49,"2016","2","7","0","0","0","0"
"2546",2016-02-08,4.733,99.5,"2016","2","8","0","0","0","0"
"2547",2016-02-09,4.733,99.51,"2016","2","9","0","0","0","0"
"2548",2016-02-10,4.733,99.52,"2016","2","10","0","0","0","0"
"2549",2016-02-11,4.733,99.53,"2016","2","11","0","0","0","0"
"2550",2016-02-12,4.733,99.54,"2016","2","12","0","0","0","0"
"2551",2016-02-13,4.733,99.57,"2016","2","13","0","0","0","0"
"2552",2016-02-14,4.733,99.58,"2016","2","14","0","0","0","0"
"2553",2016-02-15,4.733,99.59,"2016","2","15","0","0","0","0"
"2554",2016-02-16,4.733,99.6,"2016","2","16","0","0","0","0"
"2555",2016-02-17,4.733,99.61,"2016","2","17","0","0","0","0"
"2556",2016-02-18,4.733,99.62,"2016","2","18","0","0","0","0"
"2557",2016-02-19,4.733,99.63,"2016","2","19","0","0","0","0"
"2558",2016-02-20,4.733,99.64,"2016","2","20","0","0","0","0"
"2559",2016-02-21,4.733,99.65,"2016","2","21","0","0","0","0"
"2560",2016-02-22,4.733,99.66,"2016","2","22","0","0","0","0"
"2561",2016-02-23,4.733,99.67,"2016","2","23","0","0","0","0"
"2562",2016-02-24,4.733,99.68,"2016","2","24","0","0","0","0"
"2563",2016-02-25,4.733,99.69,"2016","2","25","0","0","0","0"
"2564",2016-02-26,4.733,99.7,"2016","2","26","0","0","0","0"
"2565",2016-02-27,4.733,99.71,"2016","2","27","0","0","0","0"
"2566",2016-02-28,4.733,99.72,"2016","2","28","0","0","0","0"
"2567",2016-02-29,4.733,99.73,"2016","2","29","0","0","0","0"
"2568",2016-03-01,1.867,99.74,"2016","3","1","0","0","0","0"
"2569",2016-03-02,1.867,99.75,"2016","3","2","0","0","0","0"
"2570",2016-03-03,1.867,99.76,"2016","3","3","0","0","0","0"
"2571",2016-03-04,1.867,99.77,"2016","3","4","0","0","0","0"
"2572",2016-03-05,1.867,99.78,"2016","3","5","0","0","0","0"
"2573",2016-03-06,1.867,99.79,"2016","3","6","0","0","0","0"
"2574",2016-03-07,1.867,99.8,"2016","3","7","0","0","0","0"
"2575",2016-03-08,1.867,99.81,"2016","3","8","0","0","0","0"
"2576",2016-03-09,1.867,99.82,"2016","3","9","0","0","0","0"
"2577",2016-03-10,1.867,99.83,"2016","3","10","0","0","0","0"
"2578",2016-03-11,1.867,99.84,"2016","3","11","0","0","0","0"
"2579",2016-03-12,1.867,99.85,"2016","3","12","0","0","0","0"
"2580",2016-03-13,1.867,99.86,"2016","3","13","0","0","0","0"
"2581",2016-03-14,1.867,99.87,"2016","3","14","0","0","0","0"
"2582",2016-03-15,1.867,99.88,"2016","3","15","0","0","0","0"
"2583",2016-03-16,1.867,99.89,"2016","3","16","0","0","0","0"
"2584",2016-03-17,1.867,99.9,"2016","3","17","0","0","0","0"
"2585",2016-03-18,1.867,99.91,"2016","3","18","0","0","0","0"
"2586",2016-03-19,1.867,99.92,"2016","3","19","0","0","0","0"
"2587",2016-03-20,1.867,99.92,"2016","3","20","0","0","0","0"
"2588",2016-03-21,1.867,99.93,"2016","3","21","1","0","0","0"
"2589",2016-03-22,1.867,99.93,"2016","3","22","1","0","0","0"
"2590",2016-03-23,1.867,99.94,"2016","3","23","1","0","0","0"
"2591",2016-03-24,1.867,99.95,"2016","3","24","1","0","0","0"
"2592",2016-03-25,1.867,99.96,"2016","3","25","1","0","0","0"
"2593",2016-03-26,1.867,99.97,"2016","3","26","1","0","0","0"
"2594",2016-03-27,1.867,99.98,"2016","3","27","1","0","0","0"
"2595",2016-03-28,1.867,99.99,"2016","3","28","1","0","0","0"
"2596",2016-03-29,1.867,100,"2016","3","29","1","0","0","0"
"2597",2016-03-30,1.867,100.01,"2016","3","30","1","0","0","0"
"2598",2016-03-31,1.867,100.02,"2016","3","31","1","0","0","0"
"2599",2016-04-01,1.651,100.03,"2016","4","1","1","0","0","0"
"2600",2016-04-02,1.651,100.04,"2016","4","2","1","0","0","0"
"2601",2016-04-03,1.651,100.07,"2016","4","3","1","0","0","0"
"2602",2016-04-04,1.651,100.08,"2016","4","4","1","0","0","0"
"2603",2016-04-05,1.651,100.09,"2016","4","5","1","0","0","0"
"2604",2016-04-06,1.651,100.1,"2016","4","6","1","0","0","0"
"2605",2016-04-07,1.651,100.11,"2016","4","7","1","0","0","0"
"2606",2016-04-08,1.651,100.12,"2016","4","8","1","0","0","0"
"2607",2016-04-09,1.651,100.13,"2016","4","9","1","0","0","0"
"2608",2016-04-10,1.651,100.14,"2016","4","10","1","0","0","0"
"2609",2016-04-11,1.651,100.15,"2016","4","11","1","0","0","0"
"2610",2016-04-12,1.651,100.16,"2016","4","12","1","0","0","0"
"2611",2016-04-13,1.651,100.17,"2016","4","13","1","0","0","0"
"2612",2016-04-14,1.651,100.18,"2016","4","14","1","0","0","0"
"2613",2016-04-15,1.651,100.19,"2016","4","15","1","0","0","0"
"2614",2016-04-16,1.651,100.2,"2016","4","16","1","0","0","0"
"2615",2016-04-17,1.651,100.21,"2016","4","17","1","0","0","0"
"2616",2016-04-18,1.651,100.22,"2016","4","18","1","0","0","0"
"2617",2016-04-19,1.651,100.23,"2016","4","19","1","0","0","0"
"2618",2016-04-20,1.651,100.24,"2016","4","20","1","0","0","0"
"2619",2016-04-21,1.651,100.25,"2016","4","21","1","0","0","0"
"2620",2016-04-22,1.651,100.26,"2016","4","22","1","0","0","0"
"2621",2016-04-23,1.651,100.27,"2016","4","23","1","0","0","0"
"2622",2016-04-24,1.651,100.28,"2016","4","24","1","0","0","0"
"2623",2016-04-25,1.651,100.29,"2016","4","25","1","0","0","0"
"2624",2016-04-26,1.651,100.3,"2016","4","26","1","0","0","0"
"2625",2016-04-27,1.651,100.31,"2016","4","27","1","0","0","0"
"2626",2016-04-28,1.651,100.32,"2016","4","28","1","0","0","0"
"2627",2016-04-29,1.651,100.33,"2016","4","29","1","0","0","0"
"2628",2016-04-30,1.651,100.34,"2016","4","30","1","0","0","0"
"2629",2016-05-01,2.271,100.35,"2016","5","1","1","0","0","0"
"2630",2016-05-02,2.271,100.36,"2016","5","2","1","0","0","0"
"2631",2016-05-03,2.271,100.37,"2016","5","3","1","0","0","0"
"2632",2016-05-04,2.271,100.38,"2016","5","4","1","0","0","0"
"2633",2016-05-05,2.271,100.39,"2016","5","5","1","0","0","0"
"2634",2016-05-06,2.271,100.4,"2016","5","6","1","0","0","0"
"2635",2016-05-07,2.271,100.41,"2016","5","7","1","0","0","0"
"2636",2016-05-08,2.271,100.42,"2016","5","8","1","0","0","0"
"2637",2016-05-09,2.271,100.43,"2016","5","9","1","0","0","0"
"2638",2016-05-10,2.271,100.44,"2016","5","10","1","0","0","0"
"2639",2016-05-11,2.271,100.44,"2016","5","11","1","0","0","0"
"2640",2016-05-12,2.271,100.45,"2016","5","12","1","0","0","0"
"2641",2016-05-13,2.271,100.45,"2016","5","13","1","0","0","0"
"2642",2016-05-14,2.271,100.46,"2016","5","14","1","0","0","0"
"2643",2016-05-15,2.271,100.47,"2016","5","15","1","0","0","0"
"2644",2016-05-16,2.271,100.48,"2016","5","16","1","0","0","0"
"2645",2016-05-17,2.271,100.49,"2016","5","17","1","0","0","0"
"2646",2016-05-18,2.271,100.5,"2016","5","18","1","0","0","0"
"2647",2016-05-19,2.271,100.51,"2016","5","19","1","0","0","0"
"2648",2016-05-20,2.271,100.52,"2016","5","20","1","0","0","0"
"2649",2016-05-21,2.271,100.53,"2016","5","21","1","0","0","0"
"2650",2016-05-22,2.271,100.54,"2016","5","22","1","0","0","0"
"2651",2016-05-23,2.271,100.57,"2016","5","23","1","0","0","0"
"2652",2016-05-24,2.271,100.58,"2016","5","24","1","0","0","0"
"2653",2016-05-25,2.271,100.59,"2016","5","25","1","0","0","0"
"2654",2016-05-26,2.271,100.6,"2016","5","26","1","0","0","0"
"2655",2016-05-27,2.271,100.61,"2016","5","27","1","0","0","0"
"2656",2016-05-28,2.271,100.62,"2016","5","28","1","0","0","0"
"2657",2016-05-29,2.271,100.63,"2016","5","29","1","0","0","0"
"2658",2016-05-30,2.271,100.64,"2016","5","30","1","0","0","0"
"2659",2016-05-31,2.271,100.65,"2016","5","31","1","0","0","0"
"2660",2016-06-01,2.927,100.66,"2016","6","1","1","0","0","0"
"2661",2016-06-02,2.927,100.67,"2016","6","2","1","0","0","0"
"2662",2016-06-03,2.927,100.68,"2016","6","3","1","0","0","0"
"2663",2016-06-04,2.927,100.69,"2016","6","4","1","0","0","0"
"2664",2016-06-05,2.927,100.7,"2016","6","5","1","0","0","0"
